car_id,brand,model,variant,price,fuel_type,engine_cc,transmission,mileage_kmpl,body_type,seating_capacity,source_dataset
hyundai_aura_sx_1.2_petrol,Hyundai,Aura,Sx 1.2 Petrol,,Petrol,,Manual - 5 Gears,20.5 km/litre,Sedan,5.0,dataset6
hyundai_aura_sx_plus_1.2_amt_petr,Hyundai,Aura,Sx Plus 1.2 Amt Petrol,,Petrol,,Manual - 5 Gears,20.1 km/litre,Sedan,5.0,dataset6
hyundai_aura_sx_(o)_1.2_petrol,Hyundai,Aura,Sx (O) 1.2 Petrol,,Petrol,,Manual - 5 Gears,20.5 km/litre,Sedan,5.0,dataset6
hyundai_aura_s_1.2_cng_petrol_(cn,Hyundai,Aura,S 1.2 Cng Petrol (Cng +,,Petrol,,Manual - 5 Gears,20.5 km/litre,Sedan,5.0,dataset6
hyundai_aura_sx_plus_1.0_petrol,Hyundai,Aura,Sx Plus 1.0 Petrol,,Petrol,,Manual - 5 Gears,20.5 km/litre,Sedan,5.0,dataset6
hyundai_aura_s_1.2_diesel,Hyundai,Aura,S 1.2 Diesel,,Diesel,,Manual - 5 Gears,25.35 km/litre,Sedan,5.0,dataset6
hyundai_aura_s_1.2_amt_diesel,Hyundai,Aura,S 1.2 Amt Diesel,,Diesel,,Manual - 5 Gears,20.4 km/litre,Sedan,5.0,dataset6
hyundai_aura_sx_plus_1.2_amt_dies,Hyundai,Aura,Sx Plus 1.2 Amt Diesel,,Diesel,,Manual - 5 Gears,25.4 km/litre,Sedan,5.0,dataset6
hyundai_aura_sx_(o)_1.2_diesel,Hyundai,Aura,Sx (O) 1.2 Diesel,,Diesel,,Manual - 5 Gears,25.35 km/litre,Sedan,5.0,dataset6
volkswagen_polo_trendline_1.0l_(p),Volkswagen,Polo,Trendline 1.0L (P),,Petrol,,Automatic,18.78 km/litre,Hatchback,5.0,dataset6
volkswagen_polo_comfortline_1.0_(p),Volkswagen,Polo,Comfortline 1.0 (P),,Petrol,,Automatic,18.78 km/litre,Hatchback,5.0,dataset6
volkswagen_polo_highline_plus_1.0_(p,Volkswagen,Polo,Highline Plus 1.0 (P),,Petrol,,Automatic,18.78 km/litre,Hatchback,5.0,dataset6
volkswagen_polo_trendline_1.5l_(d),Volkswagen,Polo,Trendline 1.5L (D),,Diesel,,Automatic,20.14 km/litre,Hatchback,5.0,dataset6
volkswagen_polo_comfortline_1.5_(d),Volkswagen,Polo,Comfortline 1.5 (D),,Diesel,,Automatic,20.14 km/litre,Hatchback,5.0,dataset6
volkswagen_polo_highline_plus_1.5_(d,Volkswagen,Polo,Highline Plus 1.5 (D),,Diesel,,Automatic,20.14 km/litre,Hatchback,5.0,dataset6
volkswagen_polo_gt_tsi,Volkswagen,Polo,Gt Tsi,,Petrol,,Automatic,17.21 km/litre,Hatchback,5.0,dataset6
volkswagen_polo_gt_tdi,Volkswagen,Polo,Gt Tdi,,Diesel,,Automatic,19.91 km/litre,Hatchback,5.0,dataset6
maruti_suzuki_dzire_lxi,Maruti Suzuki,Dzire,Lxi,,Petrol,,Manual,22 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_vxi,Maruti Suzuki,Dzire,Vxi,,Petrol,,Manual,22 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_ldi,Maruti Suzuki,Dzire,Ldi,,Diesel,,Manual,28.4 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zxi,Maruti Suzuki,Dzire,Zxi,,Petrol,,Manual,22 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_vdi,Maruti Suzuki,Dzire,Vdi,,Diesel,,Manual,28.4 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_vxi_amt,Maruti Suzuki,Dzire,Vxi Amt,,Petrol,,Manual,22 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zdi_amt,Maruti Suzuki,Dzire,Zdi Amt,,Diesel,,Manual,28.4 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zdi,Maruti Suzuki,Dzire,Zdi,,Diesel,,Manual,28.4 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zxi_plus,Maruti Suzuki,Dzire,Zxi Plus,,Petrol,,Manual,22 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zxi_at,Maruti Suzuki,Dzire,Zxi At,,Petrol,,Manual,22 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zxi_plus_amt,Maruti Suzuki,Dzire,Zxi Plus Amt,,Petrol,,Manual,22 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zdi_plus,Maruti Suzuki,Dzire,Zdi Plus,,Diesel,,Manual,28.4 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_vdi_amt,Maruti Suzuki,Dzire,Vdi Amt,,Diesel,,Manual,28.4 km/litre,Sedan,5.0,dataset6
maruti_suzuki_dzire_zdi_plus_amt,Maruti Suzuki,Dzire,Zdi Plus Amt,,Diesel,,Manual,28.4 km/litre,Sedan,5.0,dataset6
ford_freestyle_1.5l_tdci_ambiente,Ford,Freestyle,1.5L Tdci Ambiente,,Diesel,,Manual - 5 Gears,24.4 km/litre,Crossover,5.0,dataset6
ford_freestyle_1.5l_tdci_titanium,Ford,Freestyle,1.5L Tdci Titanium,,Diesel,,Manual - 5 Gears,24.4 km/litre,Hatchback,5.0,dataset6
ford_freestyle_1.5l_tdci_titanium_p,Ford,Freestyle,1.5L Tdci Titanium Plus,,Diesel,,Manual - 5 Gears,24.4 km/litre,Hatchback,5.0,dataset6
ford_freestyle_1.2l_ti-vct_ambiente,Ford,Freestyle,1.2L Ti-Vct Ambiente,,Petrol,,Manual - 5 Gears,19 km/litre,Hatchback,5.0,dataset6
ford_freestyle_1.2l_ti-vct_titanium,Ford,Freestyle,1.2L Ti-Vct Titanium,,Petrol,,Manual - 5 Gears,19 km/litre,Hatchback,5.0,dataset6
ford_freestyle_1.2l_ti-vct_trend_pl,Ford,Freestyle,1.2L Ti-Vct Trend Plus,,Petrol,,Manual - 5 Gears,19 km/litre,Crossover,5.0,dataset6
ford_freestyle_1.5l_tdci_trend_plus,Ford,Freestyle,1.5L Tdci Trend Plus,,Diesel,,Manual - 5 Gears,24.4 km/litre,Crossover,5.0,dataset6
volkswagen_ameo_trendline_1.5l_tdi,Volkswagen,Ameo,Trendline 1.5L Tdi,,Diesel,,Manual - 5 Gears,21.66 km/litre,Sedan,5.0,dataset6
volkswagen_ameo_comfortline_1.5l_tdi,Volkswagen,Ameo,Comfortline 1.5L Tdi,,Diesel,,Manual - 5 Gears,21.66 km/litre,Sedan,5.0,dataset6
volkswagen_ameo_highline_plus_1.5l_t,Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,,Diesel,,Manual - 5 Gears,21.73 km/litre,Sedan,5.0,dataset6
volkswagen_ameo_trendline_1.0l,Volkswagen,Ameo,Trendline 1.0L,,Petrol,,Manual - 5 Gears,19 km/litre,Sedan,5.0,dataset6
volkswagen_ameo_comfortline_1.0l,Volkswagen,Ameo,Comfortline 1.0L,,Petrol,,Manual - 5 Gears,19 km/litre,Sedan,5.0,dataset6
volkswagen_ameo_highline_plus_1.0l,Volkswagen,Ameo,Highline Plus 1.0L,,Petrol,,Manual - 5 Gears,19 km/litre,Sedan,5.0,dataset6
volkswagen_ameo_gt_line_tdi_dsg,Volkswagen,Ameo,Gt Line Tdi Dsg,,Diesel,,Manual - 5 Gears,21.73 km/litre,Sedan,5.0,dataset6
ford_aspire_1.2_ti-vct_ambiente,Ford,Aspire,1.2 Ti-Vct Ambiente,,Petrol,,Manual - 5 Gears,20.4 km/litre,Sedan,5.0,dataset6
ford_aspire_1.2_ti-vct_trend_plu,Ford,Aspire,1.2 Ti-Vct Trend Plus,,Petrol,,Manual - 5 Gears,20.4 km/litre,Sedan,5.0,dataset6
ford_aspire_1.2_ti-vct_trend,Ford,Aspire,1.2 Ti-Vct Trend,,Petrol,,Manual - 5 Gears,20.4 km/litre,Sedan,5.0,dataset6
ford_aspire_1.5_tdci_ambiente,Ford,Aspire,1.5 Tdci Ambiente,,Diesel,,Manual - 5 Gears,26.1 km/litre,Sedan,5.0,dataset6
ford_aspire_1.5_tdci_trend,Ford,Aspire,1.5 Tdci Trend,,Diesel,,Manual - 5 Gears,26.1 km/litre,Sedan,5.0,dataset6
ford_aspire_1.5_tdci_trend_plus,Ford,Aspire,1.5 Tdci Trend Plus,,Diesel,,Manual - 5 Gears,26.1 km/litre,Sedan,5.0,dataset6
ford_aspire_1.5_tdci_titanium,Ford,Aspire,1.5 Tdci Titanium,,Diesel,,Manual - 5 Gears,26.1 km/litre,Sedan,5.0,dataset6
ford_aspire_1.5_tdci_titanium_pl,Ford,Aspire,1.5 Tdci Titanium Plus,,Diesel,,Manual - 5 Gears,26.1 km/litre,Sedan,5.0,dataset6
ford_aspire_1.2_ti-vct_titanium_,Ford,Aspire,1.2 Ti-Vct Titanium Plus,,Petrol,,Manual - 5 Gears,19.4 km/litre,Sedan,5.0,dataset6
ford_aspire_1.2_ti-vct_titanium,Ford,Aspire,1.2 Ti-Vct Titanium,,Petrol,,Manual - 5 Gears,19.4 km/litre,Sedan,5.0,dataset6
ford_aspire_1.2_trend_plus_cng,Ford,Aspire,1.2 Trend Plus Cng,,CNG,,Manual - 5 Gears,,Sedan,5.0,dataset6
ford_aspire_1.2_ti-vct_blu,Ford,Aspire,1.2 Ti-Vct Blu,,Petrol,,Manual - 5 Gears,19.4 km/litre,Sedan,5.0,dataset6
ford_aspire_1.5_tdci_blu,Ford,Aspire,1.5 Tdci Blu,,Diesel,,Manual - 5 Gears,26.1 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_g,Toyota,Platinum Etios,G,,Petrol,,Manual - 5 Gears,16.78 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_v,Toyota,Platinum Etios,V,,Petrol,,Manual - 5 Gears,16.78 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_gd,Toyota,Platinum Etios,Gd,,Diesel,,Manual - 5 Gears,23.59 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_vd,Toyota,Platinum Etios,Vd,,Diesel,,Manual - 5 Gears,23.59 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_vxd,Toyota,Platinum Etios,Vxd,,Diesel,,Manual - 5 Gears,23.59 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_vx,Toyota,Platinum Etios,Vx,,Petrol,,Manual - 5 Gears,16.78 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_gx,Toyota,Platinum Etios,Gx,,Petrol,,Manual - 5 Gears,16.78 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_gxd,Toyota,Platinum Etios,Gxd,,Diesel,,Manual - 5 Gears,23.59 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_vxd_limited_edition,Toyota,Platinum Etios,Vxd Limited Edition,,Diesel,,Manual - 5 Gears,23.59 km/litre,Sedan,5.0,dataset6
toyota_platinum_etios_vx_limited_edition,Toyota,Platinum Etios,Vx Limited Edition,,Petrol,,Manual - 5 Gears,16.78 km/litre,Sedan,5.0,dataset6
toyota_etios_cross_v,Toyota,Etios Cross,V,,Petrol,,Manual - 5 Gears,16.78 km/litre,Hatchback,5.0,dataset6
toyota_etios_cross_g,Toyota,Etios Cross,G,,Petrol,,Manual - 5 Gears,17.71 km/litre,Hatchback,5.0,dataset6
toyota_etios_cross_vd,Toyota,Etios Cross,Vd,,Diesel,,Manual - 5 Gears,23.59 km/litre,Hatchback,5.0,dataset6
toyota_etios_cross_gd,Toyota,Etios Cross,Gd,,Diesel,,Manual - 5 Gears,23.59 km/litre,Hatchback,5.0,dataset6
toyota_etios_cross_1.2_x_edition,Toyota,Etios Cross,1.2 X Edition,,Petrol,,Manual - 5 Gears,17.71 km/litre,Hatchback,5.0,dataset6
toyota_etios_cross_1.4_x_edition,Toyota,Etios Cross,1.4 X Edition,,Diesel,,Manual - 5 Gears,23.59 km/litre,Hatchback,5.0,dataset6
mahindra_verito_vibe_d2,Mahindra,Verito Vibe,D2,,Diesel,,Manual - 5 Gears,20.08 km/litre,Hatchback,5.0,dataset6
mahindra_verito_vibe_d4,Mahindra,Verito Vibe,D4,,Diesel,,Manual - 5 Gears,20.08 km/litre,Hatchback,5.0,dataset6
mahindra_verito_vibe_d6,Mahindra,Verito Vibe,D6,,Diesel,,Manual - 5 Gears,20.08 km/litre,Hatchback,5.0,dataset6
fiat_urban_cross_1.3_multijet_active,Fiat,Urban Cross,1.3 Multijet Active,,Diesel,,Manual - 5 Gears,20 km/litre,Crossover,5.0,dataset6
fiat_urban_cross_1.3_multijet_dynamic,Fiat,Urban Cross,1.3 Multijet Dynamic,,Diesel,,Manual - 5 Gears,20 km/litre,Crossover,5.0,dataset6
fiat_urban_cross_1.4_t-jet_emotion,Fiat,Urban Cross,1.4 T-Jet Emotion,,Petrol,,Manual - 5 Gears,17.1 km/litre,Crossover,5.0,dataset6
fiat_urban_cross_1.3_multijet_emotion,Fiat,Urban Cross,1.3 Multijet Emotion,,Diesel,,Manual - 5 Gears,20 km/litre,Crossover,5.0,dataset6
toyota_glanza_g_hybrid,Toyota,Glanza,G Hybrid,,Petrol,,Manual,23.87 km/litre,Hatchback,5.0,dataset6
toyota_glanza_v,Toyota,Glanza,V,,Petrol,,Manual,21.01 km/litre,Hatchback,5.0,dataset6
toyota_glanza_g_cvt,Toyota,Glanza,G Cvt,,Petrol,,Manual,19.56 km/litre,Hatchback,5.0,dataset6
toyota_glanza_v_cvt,Toyota,Glanza,V Cvt,,Petrol,,Manual,19.56 km/litre,Hatchback,5.0,dataset6
toyota_glanza_g_mt,Toyota,Glanza,G Mt,,Petrol,,Manual,19.56 km/litre,Hatchback,5.0,dataset6
fiat_avventura_multijet_dynamic,Fiat,Avventura,Multijet Dynamic,,Diesel,,Manual - 5 Gears,20.5 km/litre,Crossover,5.0,dataset6
fiat_avventura_multijet_active,Fiat,Avventura,Multijet Active,,Diesel,,Manual - 5 Gears,20.5 km/litre,Crossover,5.0,dataset6
fiat_avventura_multijet_emotion,Fiat,Avventura,Multijet Emotion,,Diesel,,Manual - 5 Gears,20.5 km/litre,Crossover,5.0,dataset6
honda_jazz_v_petrol,Honda,Jazz,V Petrol,,Petrol,,Automatic,18.2 km/litre,Hatchback,5.0,dataset6
honda_jazz_vx_cvt,Honda,Jazz,Vx Cvt,,Petrol,,Automatic,19 km/litre,Hatchback,5.0,dataset6
honda_jazz_vx_petrol,Honda,Jazz,Vx Petrol,,Petrol,,Automatic,18.2 km/litre,Hatchback,5.0,dataset6
honda_jazz_v_cvt,Honda,Jazz,V Cvt,,Petrol,,Automatic,19 km/litre,Hatchback,5.0,dataset6
honda_jazz_s_diesel,Honda,Jazz,S Diesel,,Diesel,,Automatic,27.3 km/litre,Hatchback,5.0,dataset6
honda_jazz_v_diesel,Honda,Jazz,V Diesel,,Diesel,,Automatic,27.3 km/litre,Hatchback,5.0,dataset6
honda_jazz_vx_diesel,Honda,Jazz,Vx Diesel,,Diesel,,Automatic,27.3 km/litre,Hatchback,5.0,dataset6
honda_jazz_exclusive_edition_cv,Honda,Jazz,Exclusive Edition Cvt,,Petrol,,Automatic,18.2 km/litre,Hatchback,5.0,dataset6
jeep_compass_trailhawk_2.0_trailhawk_4x4_at,Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,,Diesel,,Manual - 5 Gears,16.3 km/litre,SUV,5.0,dataset6
jeep_compass_trailhawk_2.0_trailhawk_(o)_4x,Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,,Diesel,,Manual - 5 Gears,16.3 km/litre,SUV,5.0,dataset6
isuzu_mu-x_4x2,Isuzu,Mu-X,4X2,,Diesel,,Manual - 5 Gears,13.8 km/litre,SUV,7.0,dataset6
isuzu_mu-x_4x4,Isuzu,Mu-X,4X4,,Diesel,,Manual - 5 Gears,13.8 km/litre,SUV,7.0,dataset6
mahindra_alturas_g4_2wd_at,Mahindra,Alturas G4,2Wd At,,Diesel,,Manual - 5 Gears,12.35 km/litre,SUV,7.0,dataset6
mahindra_alturas_g4_4wd_at,Mahindra,Alturas G4,4Wd At,,Diesel,,Manual - 5 Gears,12.05 km/litre,SUV,7.0,dataset6
volkswagen_tiguan_comfortline_2.0l_tdi,Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,,Diesel,,Manual,17.06 km/litre,SUV,5.0,dataset6
volkswagen_tiguan_highline_2.0l_tdi_am,Volkswagen,Tiguan,Highline 2.0L Tdi Amt,,Diesel,,Manual,17.06 km/litre,SUV,5.0,dataset6
honda_cr-v_2wd_petrol_cvt,Honda,Cr-V,2Wd Petrol Cvt,,Petrol,,Manual - 5 Gears,14.4 km/litre,SUV,5.0,dataset6
honda_cr-v_2wd_diesel_at,Honda,Cr-V,2Wd Diesel At,,Diesel,,Manual - 5 Gears,19.5 km/litre,SUV,7.0,dataset6
honda_cr-v_awd_diesel_at,Honda,Cr-V,Awd Diesel At,,Diesel,,Manual - 5 Gears,18.3 km/litre,SUV,7.0,dataset6
skoda_superb_sportline_sportline_1.8l_tsi_a,Skoda,Superb Sportline,Sportline 1.8L Tsi At,,Petrol,,Manual - 5 Gears,13.7 km/litre,Sedan,5.0,dataset6
skoda_superb_sportline_sportline_2.0l_tdi_a,Skoda,Superb Sportline,Sportline 2.0L Tdi At,,Diesel,,Manual - 5 Gears,18.19 km/litre,Sedan,5.0,dataset6
audi_a3_35_tdi_premium_plus,Audi,A3,35 Tdi Premium Plus,,Diesel,,Manual - 5 Gears,20.38 km/litre,Sedan,5.0,dataset6
audi_a3_35_tdi_technology,Audi,A3,35 Tdi Technology,,Diesel,,Manual - 5 Gears,20.38 km/litre,Sedan,5.0,dataset6
audi_a3_35_tfsi_premium_plus,Audi,A3,35 Tfsi Premium Plus,,Petrol,,Manual - 5 Gears,19.2 km/litre,Sedan,5.0,dataset6
audi_a3_35_tfsi_technology,Audi,A3,35 Tfsi Technology,,Petrol,,Manual - 5 Gears,19.2 km/litre,Sedan,5.0,dataset6
mercedes-benz__b-class_b_180_sport,Mercedes-Benz, B-Class,B 180 Sport,,Petrol,,Manual - 5 Gears,14.81 km/litre,MPV,5.0,dataset6
mercedes-benz__b-class_b_200_cdi_sport,Mercedes-Benz, B-Class,B 200 Cdi Sport,,Diesel,,Manual - 5 Gears,15 km/litre,MPV,5.0,dataset6
mercedes-benz__b-class_b_180_night_edition,Mercedes-Benz, B-Class,B 180 Night Edition,,Petrol,,Manual - 5 Gears,14.81 km/litre,MPV,5.0,dataset6
mercedes-benz__b-class_b_200_cdi_night_edit,Mercedes-Benz, B-Class,B 200 Cdi Night Edition,,Diesel,,Manual - 5 Gears,15 km/litre,MPV,5.0,dataset6
mercedes-benz_cla-class_200_sport,Mercedes-Benz,Cla-Class,200 Sport,,Petrol,,Manual - 5 Gears,15.04 km/litre,Sedan,5.0,dataset6
mercedes-benz_cla-class_200_cdi_style,Mercedes-Benz,Cla-Class,200 Cdi Style,,Diesel,,Manual - 5 Gears,17.9 km/litre,Sedan,5.0,dataset6
mercedes-benz_cla-class_200_d_sport,Mercedes-Benz,Cla-Class,200 D Sport,,Diesel,,Manual - 5 Gears,17.9 km/litre,Sedan,5.0,dataset6
skoda_kodiaq_style_2.0_tdi_4x4_at,Skoda,Kodiaq,Style 2.0 Tdi 4X4 At,,Diesel,,Manual - 5 Gears,18.19 km/litre,SUV,5.0,dataset6
skoda_kodiaq_laurin_and_klement,Skoda,Kodiaq,Laurin And Klement,,Diesel,,Manual - 5 Gears,18.19 km/litre,SUV,5.0,dataset6
skoda_kodiaq_corporate_edition,Skoda,Kodiaq,Corporate Edition,,Diesel,,Manual - 5 Gears,18.19 km/litre,SUV,5.0,dataset6
dc_avanti_standard,Dc,Avanti,Standard,,Petrol,,Manual - 5 Gears,10 km/litre,Coupe,2.0,dataset6
audi_q3_30_tdi_premium_fwd,Audi,Q3,30 Tdi Premium Fwd,,Diesel,,Manual - 5 Gears,15.73 km/litre,SUV,5.0,dataset6
audi_q3_35_tdi_quattro_premi,Audi,Q3,35 Tdi Quattro Premium Plus,,Diesel,,Manual - 5 Gears,15.73 km/litre,SUV,5.0,dataset6
audi_q3_35_tdi_quattro_techn,Audi,Q3,35 Tdi Quattro Technology,,Diesel,,Manual - 5 Gears,15.73 km/litre,SUV,5.0,dataset6
audi_q3_30_tfsi_premium,Audi,Q3,30 Tfsi Premium,,Petrol,,Manual - 5 Gears,16.9 km/litre,SUV,5.0,dataset6
mini_cooper_5_door_cooper_d,Mini,Cooper 5 Door,Cooper D,,Petrol,,Manual - 5 Gears,21.15 km/litre,Hatchback,5.0,dataset6
mini_convertible_cooper_s,Mini,Convertible,Cooper S,,Petrol,,Manual - 5 Gears,14.59 km/litre,Convertible,4.0,dataset6
volvo_xc40_d4_momentum,Volvo,Xc40,D4 Momentum,,Diesel,,Manual - 5 Gears,,SUV,5.0,dataset6
volvo_xc40_d4_inscription,Volvo,Xc40,D4 Inscription,,Diesel,,Manual - 5 Gears,,SUV,5.0,dataset6
volvo_xc40_t4_r-design,Volvo,Xc40,T4 R-Design,,Petrol,,Manual - 5 Gears,,SUV,5.0,dataset6
mini_clubman_cooper_s,Mini,Clubman,Cooper S,,Petrol,,Manual - 5 Gears,13.8 km/litre,Hatchback,5.0,dataset6
audi_a4_premium_plus_35_tfsi,Audi,A4,Premium Plus 35 Tfsi,,Petrol,,Manual - 5 Gears,,Sedan,5.0,dataset6
audi_a4_technology_35_tfsi,Audi,A4,Technology 35 Tfsi,,Petrol,,Manual - 5 Gears,,Sedan,5.0,dataset6
mini_john_cooper_works_hatch,Mini,John Cooper Works,Hatch,,Petrol,,Manual - 5 Gears,16.47 km/litre,"Sports, Hatchback",2.0,dataset6
jaguar_xe_s_petrol,Jaguar,Xe,S Petrol,,Petrol,,Manual - 5 Gears,11 km/litre,Sedan,5.0,dataset6
jaguar_xe_s_diesel,Jaguar,Xe,S Diesel,,Diesel,,Manual - 5 Gears,11 km/litre,Sedan,4.0,dataset6
jaguar_xe_se_diesel,Jaguar,Xe,Se Diesel,,Diesel,,Manual - 5 Gears,11 km/litre,Sedan,4.0,dataset6
jaguar_xe_se_petrol,Jaguar,Xe,Se Petrol,,Petrol,,Manual - 5 Gears,11 km/litre,Sedan,5.0,dataset6
jaguar_xf_2.0_prestige,Jaguar,Xf,2.0 Prestige,,Petrol,,Manual - 5 Gears,13.12 km/litre,Sedan,5.0,dataset6
jaguar_xf_2.0_portfolio,Jaguar,Xf,2.0 Portfolio,,Petrol,,Manual - 5 Gears,13.12 km/litre,Sedan,5.0,dataset6
jaguar_xf_2.0_portfolio_diesel,Jaguar,Xf,2.0 Portfolio Diesel,,Diesel,,Manual - 5 Gears,19.33 km/litre,Sedan,5.0,dataset6
jaguar_xf_2.0_prestige_diesel,Jaguar,Xf,2.0 Prestige Diesel,,Diesel,,Manual - 5 Gears,19.33 km/litre,Sedan,5.0,dataset6
jaguar_xf_2.0_pure_diesel,Jaguar,Xf,2.0 Pure Diesel,,Diesel,,Manual - 5 Gears,19.33 km/litre,Sedan,5.0,dataset6
audi_a3_cabriolet_40_tfsi,Audi,A3 Cabriolet,40 Tfsi,,Petrol,,Manual - 5 Gears,19.2 km/litre,Convertible,4.0,dataset6
audi_a6_premium_plus_45_tfsi,Audi,A6,Premium Plus 45 Tfsi,,Petrol,,Manual - 5 Gears,14.11 km/litre,Sedan,5.0,dataset6
audi_a6_technology_45_tfsi,Audi,A6,Technology 45 Tfsi,,Petrol,,Manual - 5 Gears,14.11 km/litre,Sedan,5.0,dataset6
bmw_x3_xdrive_20d_luxury_li,Bmw,X3,Xdrive 20D Luxury Line,,Diesel,,Manual - 5 Gears,18.56 km/litre,SUV,5.0,dataset6
bmw_x3_xdrive_30i_luxury_li,Bmw,X3,Xdrive 30I Luxury Line,,Petrol,,Manual - 5 Gears,18.56 km/litre,SUV,5.0,dataset6
bmw_x3_xdrive20d_xline,Bmw,X3,Xdrive20D Xline,,Diesel,,Manual - 5 Gears,18.56 km/litre,SUV,5.0,dataset6
land_rover_discovery_sport_s,Land Rover,Discovery Sport,S,,Diesel,,Manual - 5 Gears,,SUV,7.0,dataset6
land_rover_discovery_sport_r-dynamic_se,Land Rover,Discovery Sport,R-Dynamic Se,,Diesel,,Manual - 5 Gears,,SUV,7.0,dataset6
volvo_s90_d4_inscription,Volvo,S90,D4 Inscription,,Diesel,,Manual - 5 Gears,,Sedan,5.0,dataset6
audi_s5_sportback,Audi,S5,Sportback,,Petrol,,Manual - 5 Gears,13.57 km/litre,Sedan,5.0,dataset6
bmw_x5_xdrive30d_sport,Bmw,X5,Xdrive30D Sport,,Diesel,,Manual - 5 Gears,13.38 km/litre,SUV,5.0,dataset6
bmw_x5_xdrive30d_xline,Bmw,X5,Xdrive30D Xline,,Diesel,,Manual - 5 Gears,13.38 km/litre,SUV,5.0,dataset6
bmw_x5_xdrive40i_m_sport,Bmw,X5,Xdrive40I M Sport,,Petrol,,Manual - 5 Gears,11.24 km/litre,SUV,5.0,dataset6
ford_mustang_fastback_v8,Ford,Mustang,Fastback V8,,Petrol,,Manual - 5 Gears,13 km/litre,"Sedan, Coupe",4.0,dataset6
jeep_grand_cherokee_limited,Jeep,Grand Cherokee,Limited,,Diesel,,Manual - 5 Gears,12.8 km/litre,SUV,5.0,dataset6
jeep_grand_cherokee_summit,Jeep,Grand Cherokee,Summit,,Diesel,,Manual - 5 Gears,12.8 km/litre,SUV,5.0,dataset6
jeep_grand_cherokee_srt,Jeep,Grand Cherokee,Srt,,Petrol,,Manual - 5 Gears,12.8 km/litre,SUV,5.0,dataset6
jeep_grand_cherokee_summit_petrol,Jeep,Grand Cherokee,Summit Petrol,,Petrol,,Manual - 5 Gears,8.61 km/litre,SUV,5.0,dataset6
mercedes-benz__e-class_cabriolet_e400,Mercedes-Benz ,E-Class Cabriolet,E400,,Petrol,,Manual - 5 Gears,10 km/litre,Convertible,4.0,dataset6
bmw_m2_competition_coupe,Bmw,M2 Competition,Coupe,,Petrol,,Manual - 5 Gears,9.8-10.0 km/litre,Coupe,4.0,dataset6
porsche_718_boxster,Porsche,718,Boxster,,Petrol,,Manual - 5 Gears,7.4 km/litre,Convertible,2.0,dataset6
porsche_718_cayman,Porsche,718,Cayman,,Petrol,,Manual - 5 Gears,7.4 km/litre,Coupe,2.0,dataset6
mercedes-benz__mercedes-benz_gls_350_cdi,Mercedes-Benz ,Mercedes-Benz Gls,350 Cdi,,Diesel,,Manual - 5 Gears,11.6 km/litre,SUV,5.0,dataset6
mercedes-benz__mercedes-benz_gls_63_amg,Mercedes-Benz ,Mercedes-Benz Gls,63 Amg,,Petrol,,Manual - 5 Gears,12 km/litre,SUV,7.0,dataset6
mercedes-benz__mercedes-benz_gls_400_4matic,Mercedes-Benz ,Mercedes-Benz Gls,400 4Matic,,Petrol,,Manual - 5 Gears,12 km/litre,SUV,7.0,dataset6
mercedes-benz__mercedes-benz_gls_grand_edition_petrol,Mercedes-Benz ,Mercedes-Benz Gls,Grand Edition Petrol,,Petrol,,Manual - 5 Gears,12 km/litre,SUV,7.0,dataset6
mercedes-benz__mercedes-benz_gls_grand_edition_diesel,Mercedes-Benz ,Mercedes-Benz Gls,Grand Edition Diesel,,Diesel,,Manual - 5 Gears,11.6 km/litre,SUV,5.0,dataset6
toyota_land_cruiser_prado_vx_l,Toyota,Land Cruiser Prado,Vx L,,Diesel,,Manual - 5 Gears,11.13 km/litre,SUV,7.0,dataset6
lexus_rx_450h_450hl_luxury,Lexus,Rx 450H,450Hl Luxury,,Petrol,,Manual - 5 Gears,18 km/litre,SUV,5.0,dataset6
